,developer,release_date,price
748,Andrew Ryan Henke,2017,0.0
749,Andrew Smith,2017,0.0
750,Andrew Willman,2016,0.0
751,"AndrewDrumov, Sanke Berdochan",2015,0.0
752,"AndrewMD5,Codeusa",2015,0.0
753,Andrey Haritonov,2017,0.0
754,Andrey Malyarov,2016,0.0
755,Andrii Vintsevych,2009,1.0
756,Andrii Vintsevych,2015,0.0
757,Andrii Vintsevych,2017,1.0
758,André Bertaglia,2016,0.14285714285714285
759,André Bertaglia,2017,0.2
760,Andy Howard Games,2017,0.0
761,Andy Jurko,2016,0.0
762,Andy Jurko (Match Gems),2016,0.0
763,Andy Wallace,2015,0.0
764,Andy Wallace,2016,0.0
765,"Andy Wallace,Nathaniel Chambers",2015,0.0
766,Anea_Duo_Dev,2016,0.0
767,Angel Carriola,2017,0.0
768,Angel Iliev Hrisimov,2016,0.0
769,Angel T,2017,0.0
770,"Angels Blue Digital Entertainment,DigitalEZ",2012,0.0
771,"Angels Blue Digital Entertainment,DigitalEZ",2015,0.0
772,"Angels Blue Digital Entertainment,DigitalEZ",2016,0.0
773,"Angels Blue Digital Entertainment,DigitalEZ",2017,0.0
774,"Angry Hangar Games, LLC",2016,0.0
775,Angry Mob Games,2014,0.0
776,Angry Mob Games,2017,0.0
777,AngryAngelGames,2016,0.0
778,Anima Locus,2015,0.0
779,Anima Project,2016,0.0
780,Animation Arts,2009,0.0
781,Animation Arts,2010,0.0
782,Animation Arts,2012,0.0
783,Animation Arts,2013,0.0
784,Animation Arts Creative GmbH,2016,0.0
785,Animation Arts GmbH,2015,0.0
786,Animation Catalyst,2015,0.0
787,Animation F/X,1994,0.0
788,Anime Hearts,2016,0.0
789,Anime squad,2017,0.0
790,Animu Game,2015,0.6666666666666666
791,Animus Interactive Inc,2016,1.0
792,Anino Games,2016,0.0
793,Aniode,2015,0.0
794,Anisoptera Games,2015,0.0
795,"Anisoptera Games,Peaks",2015,0.0
796,Ankama,2012,0.0
797,Ankama Play,2013,0.0
798,Ankama Studio,2014,0.25
799,Ankama Studio,2015,0.09090909090909091
800,Ankama Studio,2016,0.16666666666666666
801,Ankama Studio,2017,0.3333333333333333
802,Another Noname,2017,0.0
803,Another Reality,2016,0.0
804,Anothink,2015,0.0
805,Ansimuz Games,2014,0.0
806,Ant Workshop Ltd,2016,0.0
807,Antab Studio,2017,0.0
808,"Antanas Marcelionis,Renė Petrulienė",2016,0.0
809,"Antaria, LLC",2017,0.0
810,Antarsoft,2016,0.0
811,Anteater Games,2015,0.0
812,Anthony @ POW Games,2015,0.0
813,Anthony Case,2014,0.0
814,Anthony Case,2015,0.0
815,Anthony KOZAK,2016,0.0
816,Anti Crunch Studios,2016,0.0
817,Anti Gravity Game Studios,2017,0.0
818,Anti-Ded GameDev,2016,0.0
819,Anti-Ded GameDev,2017,0.0
820,Anticto,2016,0.5
821,Antimatter Games,2017,0.0
822,"Antimatter Games,Tripwire Interactive",2017,0.3333333333333333
823,Antiproto,2015,0.0
824,Antizero company,2016,0.0
825,Antizero company,2017,0.0
826,Antoine Bilodeau,2016,0.0
827,Anton Gerdelan,2016,0.5
828,Anton Riot,2016,0.0
829,Anton Riot,2017,1.0
830,Anton Shatalov,2017,1.0
831,Antonio Renna,2015,0.0
832,Antonio Renna,2016,0.5
833,Antonio Renna,2017,0.0
834,Antropi,2017,0.0
835,Antti Vaihia,2016,0.0
836,Antuan Johnson,2016,0.0
837,Anuman Interactive,2015,0.0
838,Anvate Games,2012,0.5
839,Anvate Games,2015,0.5
840,Anvate Games,2016,0.0
841,Anvate Games,2017,0.0
842,"Anvil Drop, LLC",2015,0.0
843,Anvil Game Studios,2017,0.0
844,Anvil-Soft,2000,0.0
845,Anxious Neck Games,2017,0.0
846,Apache600,2017,0.0
847,Apapappa Games,2017,0.0
848,Apar Games,2016,0.0
849,Apar Games,2017,0.0
850,"ApathyWorks, LLC",2015,0.0
851,Ape Law,2015,0.0
852,Ape Law,2016,1.0
853,Ape Law,2018,0.0
854,Ape Marina,2016,0.0
855,Apeirogon Games,2017,0.0
856,Apeiron,2006,0.0
857,Apeiron,2007,0.0
858,Apeiron,2009,0.0
859,Aperico Software,2017,0.0
860,Aperture Tag Team,2014,0.0
861,Apillo,2017,0.0
862,Apillo,2018,0.0
863,Apoapsis Studios,2017,0.0
864,"Apocoplay LLC,Ludeme Games,Coreedge Inc",2016,1.0
865,Apology Games,2016,0.0
866,AppGeneration,2016,0.0
867,Apparition Games,2014,0.0
868,Appeal,2017,0.0
869,Applava,2017,0.0
870,Applepine Games,2016,0.0
871,Appliks Apps Studios,2017,0.0
872,Appmania,2011,0.0
873,Appmania/i-Free,2013,0.0
874,Appsolutely Studios,2015,0.0
875,AppyArt Games,2016,0.0
876,Aproldvin,2017,0.0
877,Apus Software,2016,1.0
878,"Apus Software,Three Donkeys LLC",2008,0.0
879,"Apus Software,Three Donkeys LLC",2010,0.0
880,"Apus Software,Three Donkeys LLC",2011,0.0
881,"Apus Software,Three Donkeys LLC",2013,0.0
882,Aqualuft Games,2016,0.5
883,Aquiris Game Studio,2017,0.0
884,Ara Interactive,2017,0.0
885,Arachnid Games,2013,0.0
886,Arachnid Games,2017,0.0
887,Arai Koh Create Office,2015,0.0
888,Arai Koh Create Office,2017,0.0
889,Arational Entertainment,2016,0.0
890,Aratog LLC,2015,0.25
891,Aratog LLC,2016,0.1
892,Arbatskii Anatolii,2017,0.0
893,Arberth Studios,2008,0.0
894,Arboreal Games,2015,0.0
895,Arc System Works,2006,0.0
896,Arc System Works,2014,0.0
897,Arc System Works,2015,0.0
898,Arc System Works,2016,0.0
899,Arc System Works,2017,0.0
900,"Arc System Works Co., Ltd.",2014,1.0
901,"Arc System Works,DotEmu",2015,0.5
902,"Arc System Works,TOYBOX Inc.",2017,0.0
903,Arc-gen,2015,0.0
904,Arcade Distillery,2017,0.0
905,Arcade Injection,2017,0.0
906,Arcade Zone,1994,0.0
907,Arcade Zone,1995,0.0
908,Arcane Architect,2017,0.0
909,Arcane Four Studios,2016,0.0
910,Arcane Raise,2017,0.017857142857142856
911,Arcanity Inc,2017,0.0
912,"Arcen Games, LLC",2009,0.0
913,"Arcen Games, LLC",2010,0.0
914,"Arcen Games, LLC",2011,0.0
915,"Arcen Games, LLC",2012,0.0
916,"Arcen Games, LLC",2013,0.0
917,"Arcen Games, LLC",2014,0.0
918,"Arcen Games, LLC",2015,0.0
919,"Arcen Games, LLC",2016,0.0
920,Archaic Entertainment,2010,1.0
921,Archbears,2017,1.0
922,"Archeia,Degica",2014,0.0
923,"Archeia,Enterbrain",2015,0.0
924,Archetype Global,2014,0.5
925,Archetype Studios,2017,0.0
926,Archive Entertainment,2015,0.25
927,Archon Interactive,2017,0.0
928,Arclight Worlds,2017,0.0
929,Arconyx,2016,0.0
930,Arctic Anteater,2014,0.0
931,Arctic Bird Studio,2017,0.0
932,Arctic Hazard Game Studio a/s,2016,0.0
933,ArcticFox223/CrimsonSpectreFox,2016,0.0
934,Arcupion Art,2017,1.0
935,Ardi Studio,2016,0.0
936,Ardi Studio,2017,0.0
937,ArenaNet®,2005,0.0
938,ArenaNet®,2006,0.0
939,ArenaNet®,2007,0.0
940,ArenaNet®,2008,0.0
941,Areo Gaming,2017,1.0
942,Argali Entertainment,2016,0.0
943,Argali Entertainment,2017,0.0
944,Argent Games,2016,0.0
945,Argent Games,2017,1.0
946,ArgoFox,2016,0.0
947,"Argonauts Interactive,Collectif Nemoïd",2015,0.0
948,"Argus Games,IGP,Promo trade toys LLC",2017,0.0
949,Aric Morrow,2016,0.0
950,Aries-Lenov,2015,0.0
951,Arise,2005,0.0
952,ArkHouse,2016,0.0
953,Arkane Studios,2002,0.0
954,Arkane Studios,2006,0.0
955,Arkane Studios,2012,0.0
956,Arkane Studios,2013,0.0
957,Arkane Studios,2016,0.0
958,Arkane Studios,2017,0.0
959,Arkavi Studios,2014,0.0
960,Arkedo,2012,0.0
961,Arkedo,2013,0.0
962,Arkedo,2014,0.0
963,Armagedoom Games,2017,0.0
964,Armature Studio,2014,0.0
965,Armen Murazyan,2017,0.0
966,Armnomads LLC,2016,0.0
967,Armstrong Powerhouse,2013,0.0
968,Armstrong Powerhouse,2016,0.0
969,Armstrong Powerhouse,2017,0.0
970,Arran Langmead,2016,0.0
971,Arrogant Pixel,2016,0.0
972,ArrowGroundGames,2015,0.0
973,Arrowhead Game Studio,2015,0.0
974,Arrowhead Game Studios,2011,0.0
975,Arrowhead Game Studios,2012,0.0
976,Arrowhead Game Studios,2013,0.0
977,Arrowhead Game Studios,2014,0.0
978,Arrowhead Game Studios,2015,0.0
979,Arrowiz,2017,1.0
980,Ars Creativa,2015,0.3333333333333333
981,Art Games,2017,0.0
982,Art in Heart,2016,0.0
983,Artalasky,2017,0.0
984,Artbox Games,2017,0.0
985,ArteG,2017,0.0
986,Artech Studios,2008,0.0
987,Artech Studios,2010,0.0
988,"Artees,Trizton,Will Goss",2017,0.0
989,Artefacts Studio,2013,0.0
990,Artefacts Studio,2016,0.5
991,Artefacts Studio,2017,0.0
992,Artefacts Studios,2013,0.0
993,Artefacts Studios,2016,0.0
994,Artefacts Studios,2017,0.0
995,Artem Bondin,2016,0.0
996,Artem Bondin,2017,0.0
997,Artem Kotov,2014,0.0
998,Artem Kotov,2016,0.0
999,Artery Games,2010,0.0
1000,Artery Games,2014,0.0
1001,Artery Games,2017,0.0
1002,Artifex Mundi,2011,0.0
1003,Artifex Mundi,2012,0.0
1004,Artifex Mundi,2013,0.0
1005,Artifex Mundi,2014,0.0
1006,Artifex Mundi,2016,0.0
1007,Artifex Mundi,2017,0.0
1008,Artifice Studio,2013,1.0
1009,Artifice Studio,2015,0.0
1010,Artificer Creator,2017,0.0
1011,Artisano,2017,0.0
1012,"Artisiti,Studio Vrtinec",2015,0.0
1013,"Artix Entertainment, LLC",2016,1.0
1014,"Artizens, Inc.",2015,1.0
1015,Artnumeris,2014,0.0
1016,Artogon,2016,0.5
1017,Artogon,2017,0.0
1018,Artogon Corp.,2016,0.0
1019,Artplant,2016,0.5
1020,"Arttu Tuovinen,Alan Bourhis,Michael Callaghan",2017,1.0
1021,Artur Berkowski Berobasket,2017,0.0
1022,"Artur Games,Music by Darkman007",2015,0.5
1023,Artur Mandas,2015,0.0
1024,Artur Rezende,2016,0.0
1025,Artur Rezende,2017,0.4
1026,Artyom Laletin,2017,1.0
1027,Arupaca Laboratories,2017,0.0
1028,"Arvi Teikari,Roope Mäkinen",2015,0.5
1029,Arvydas Žemaitis,2016,0.0
1030,Arzola's,2016,0.0
1031,Arzola's,2017,0.0
1032,As-key,2017,0.0
1033,Asakusa Studios,2017,0.0
1034,Ascanio Entertainment,2017,0.0
1035,Ascaron,2012,0.0
1036,Ascaron Entertainment ltd.,2004,0.0
1037,Ascaron Entertainment ltd.,2006,0.0
1038,Ascaron Entertainment ltd.,2010,0.0
1039,Ascension Entertainment LLC,2008,1.0
1040,Ascension Interactive Media,2017,0.0
1041,Ashdar Games,2017,0.0
1042,Asixa,2016,0.0
1043,Ask An Enemy Studios,2017,0.0
1044,Aslak Studio,2017,0.0
1045,"Asmodee Digital,Frima Studio",2016,0.0
1046,"Asmodee Digital,Frima Studio",2017,0.0
1047,"Asmodee Digital,PlaySoft",2017,0.0
1048,"Asmodee Digital,Playsoft",2017,0.0
1049,"Asmodee Digital,Playsoft,Z-Man Games",2017,0.3333333333333333
1050,Asobo Studio,2008,0.0
1051,"Asobo Studio,Hip Games",2005,0.0
1052,Aspyr,2012,0.0
1053,Aspyr Studios,2010,0.0
1054,"Aspyr,Quantic Dream (original release)",2015,0.0
1055,Assemble Entertainment,1994,0.0
1056,Assemble Entertainment,2001,0.0
1057,Assemble Entertainment,2017,0.0
1058,Astalo Games,2017,0.0
1059,"Astalo Games,Sami Tikkamäki",2017,0.0
1060,Asteroid Base,2015,0.0
1061,Astra Game Studio,2016,0.0
1062,Astral Byte Ltd.,2014,0.5
1063,Astralax,2017,0.0
1064,AstroBear Games,2016,0.0
1065,Astronomic Games,2015,0.0
1066,Astronomic Games,2016,0.0
1067,Astronomic Games,2017,0.0
1068,Astrosimer,2015,0.0
1069,Asunder Studios,2017,0.0
1070,Asya Yurina,2016,0.0
1071,Asylum entertainment,2003,0.0
1072,Asymmetric,2017,0.0
1073,Asymptotic Games,2017,0.0
1074,AtGames,2014,0.0
1075,Atapki,2014,0.5
1076,Atapki,2017,0.0
1077,Atara Games,2017,0.0
1078,"Atari, Cubed Productions LLC",2014,1.0
1079,Atelier 801,2015,1.0
1080,Atelier Melon-Kissa,2017,0.0
1081,Aterdux Entertainment,2015,0.0
1082,Aterdux Entertainment,2016,0.0
1083,"Atixx,ClorithStudio",2015,0.0
1084,Atmosphere Entertainment Studios,2015,0.0
1085,Atom Republic,2017,1.0
1086,"Atom Switch, Inc.",2016,0.0
1087,"Atom Switch, Inc.",2017,1.0
1088,"Atomic Fabrik,Cristian Manolachi",2016,0.0
1089,"Atomic Fabrik,Cristian Manolachi",2017,0.0
1090,Atomic Planet,2015,0.0
1091,Atomic Pond Studios,2016,0.0
1092,Atomic Wolf,2017,0.0
1093,AtomicTorch Studio,2015,0.0
1094,AtomicTorch Studio,2016,0.0
1095,AtomicTorch Studio,2017,0.0
1096,Atomicom,2017,0.0
1097,Atomicom Limited,2015,0.0
1098,Atomix Productions,2013,1.0
1099,Atrax Games,2015,0.5
1100,Atriagames,2016,0.0
1101,Atriagames,2017,0.0
1102,Attila D.,2017,0.0
1103,Attila Vitez,2017,0.0
1104,Attract Mode Games,2014,0.0
1105,Atum Software,2016,0.0
1106,Atum Software,2017,0.0
1107,Atypical Games,2015,0.0
1108,Atypical Games,2016,0.0
1109,Atypical Games,2017,0.0
1110,Auburn Sounds,2017,0.0
1111,Audials AG,2015,0.0
1112,Audio 4n6,2017,0.0
1113,Audio Insurgency,2016,0.0
1114,Aundre Rogers,2016,0.0
1115,Aundre Rogers,2017,0.0
1116,AuraLab,2015,1.0
1117,AuraLab,2016,0.0
1118,Aurelien Regard,2015,0.0
1119,Auroch Digital,2013,0.0
1120,Auroch Digital,2015,0.0
1121,Auroch Digital,2016,0.0
1122,Auroch Digital,2017,0.3333333333333333
1123,AuroraCorp,2017,0.0
1124,Auslogics Software,2015,0.0
1125,Austin Wintory,2015,0.0
1126,Autarca,2015,0.0
1127,Autarca,2017,0.0
1128,AutoAttack Games,2017,0.0
1129,Autobotika,2015,1.0
1130,"Autobotika,Game Nation Inc",2015,0.0
1131,"Automata Source,Quirkafleeg",2015,0.0
1132,"Automata Source,Quirkafleeg",2016,0.0
1133,Automaton,2017,0.5
1134,Autonomic Interactive,2016,0.0
1135,Autonomic Interactive,2017,0.0
1136,Autotelic Games LLC,2017,1.0
1137,Autotivity Entertainment,2015,0.0
1138,Autumn Moon,2008,0.0
1139,Autumn Moon,2015,0.0
1140,Avalanche Software,2005,0.0
1141,Avalanche Software,2006,0.0
1142,Avalanche Software,2008,0.0
1143,Avalanche Software,2011,0.0
1144,"Avalanche Software,Heavy Iron Studios",2016,0.0
1145,Avalanche Studios,2006,0.0
1146,Avalanche Studios,2010,0.0
1147,Avalanche Studios,2011,0.0
1148,Avalanche Studios,2013,1.0
1149,Avalanche Studios,2015,0.0
1150,Avalanche Studios,2016,0.0
1151,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015,0.0
1152,Avallon Alliance,2017,0.3333333333333333
1153,Avallon Alliance,2018,0.0
1154,Avatar Creations,2014,0.0
1155,Avekvist,2017,0.0
1156,Aventurine SA,2013,1.0
1157,Aves Games,2017,0.0
1158,Avidly Wild Games,2014,0.0
1159,Avidly Wild Games,2015,0.0
1160,AvrDragon,2015,1.0
1161,Awaceb,2016,0.0
1162,Awem Studio,2007,0.0
1163,Awem Studio,2009,0.0
1164,Awesome Games Studio,2013,0.0
1165,Awesome Games Studio,2014,0.0
1166,Awesome Games Studio,2017,0.0
1167,Awesome Industries,2017,0.0
1168,AwesomeBlade,2014,0.0
1169,Aweswan studios,2017,0.0
1170,Awfully Nice Studio,2015,1.0
1171,Awfully Nice Studios,2016,0.0
1172,Awoker Games,2014,0.0
1173,Awoker Games,2016,0.0
1174,Axed Game Studio,2015,0.0
1175,Axel Shokk,2015,0.0
1176,Axel Sonic,2016,0.0
1177,Axiomatic Games,2017,0.0
1178,Axis Game Factory,2014,0.0
1179,Axis Game Factory LLC,2013,0.0
1180,Axis Game Factory LLC,2015,0.0
1181,"Axis Game Factory, Inc.",2015,0.0
1182,Axis Games,2015,0.0
1183,Axis Games,2016,0.0
1184,Axis Games,2017,0.0
1185,"Axol Studio, LLC",2015,0.0
1186,"Axol Studio, LLC",2016,0.0
1187,Axolot Games,2016,0.0
1188,Axyos Games,2014,0.0
1189,Axyos Games,2016,0.0
1190,Axyos Games,2017,0.0
1191,Ayedh,2017,0.0
1192,Azarashi no Yakata,2017,0.0
1193,Aéronie,2017,0.0
1194,B.Bit,2017,0.0
1195,B2Expand,2017,1.0
1196,B52 Development Team,2017,0.0
1197,"BABY DUKA,BD Games",2016,1.0
1198,"BABY DUKA,Baby Duka Games",2016,0.0
1199,BAD team,2017,0.0
1200,BANDAI NAMCO Entertainment Inc.,2016,0.0
1201,BANDAI NAMCO Studio Inc.,2014,0.0
1202,BANDAI NAMCO Studio Inc.,2015,0.0
1203,BANDAI NAMCO Studio Inc.,2016,0.0
1204,BANDAI NAMCO Studios Inc.,2016,0.0
1205,BANDAI NAMCO Studios Inc.,2017,0.2631578947368421
1206,"BANDAI NAMCO Studios Vancouver,Hipster Whale,3 Sprockets",2016,0.0
1207,BARCHboi,2016,0.0
1208,BBG Entertainment GmbH,2016,0.0
1209,BBQ Games,2015,0.0
1210,BBit,2017,1.0
1211,BC,2017,0.0
1212,BEta - indie,2016,0.0
1213,BEta - indie,2017,0.0
1214,BIOSZARD Dev,2017,0.0
1215,BIT-GEN,2015,0.0
1216,BJGameInd,2017,0.0
1217,BJGameInd,2018,0.0
1218,BKOM Studios,2017,0.0
1219,BL-Logic,2010,0.0
1220,"BLACK LODGE GAMES, LLC",2017,0.0
1221,BME Digital Studios,2016,0.0
1222,"BNA Studios, LLC",2017,1.0
1223,BOBAFETTA,2017,0.0
1224,BOHDOKUMEN.,2017,0.0
1225,BRAINEART,2017,0.0
1226,BRHP,2016,0.0
1227,BRINK 3D,2016,0.0
1228,BS1 &amp; BSL Team,2014,0.0
1229,BSK Games,2015,0.0
1230,BT Studios,2016,0.0
1231,BT Studios,2017,0.0
1232,BTD Team,2016,1.0
1233,BTNcafe,2015,0.0
1234,BUG-Studio,2017,0.0
1235,BUGBEAR,2012,0.0
1236,BUNIAKRA GAMES,2017,0.0
1237,BURP! Games,2017,0.0
1238,BWGames,2017,0.0
1239,BYCODEC TEKNOLOJI LTD,2016,0.5
1240,BYU Animation -  Class of 2016,2016,1.0
1241,BYU Animation -  Class of 2017,2017,1.0
1242,Baba Yaga Games,2016,0.0
1243,Baba Yaga Games,2017,0.0
1244,Babalus123,2017,0.0
1245,Babloon Studios,2017,0.0
1246,Back To Basics Gaming,2015,0.0
1247,Backburner Games,2017,0.0
1248,Backstab Games,2014,0.0
1249,Backward pieS,2015,0.0
1250,Bacon Bandit Games,2014,0.5
1251,Bacon Bandit Games,2015,0.0
1252,Bacon Wrapped Games,2011,0.0
1253,Bacq Stellan,2015,0.5
1254,Bacq Stellan,2017,0.07692307692307693
1255,"Bacq Stellan,Chris Hédé,OtakuMaker Studio",2017,1.0
1256,Bad Attempt,2017,0.0
1257,Bad Cast games,2016,0.0
1258,Bad Coffee Games,2017,0.0
1259,Bad Duck Games,2017,0.0
1260,Bad Gravity,2017,0.0
1261,Bad Panda Games,2017,0.0
1262,Bad Pixel,2016,0.2
1263,Bad Seed,2015,0.0
1264,Bad Seed,2016,0.0
1265,Bad Seed,2017,0.5
1266,BadCat Studios,2017,0.0
1267,"BadFly Interactive, a.s.",2014,0.0
1268,"BadFly Interactive, a.s.",2016,0.0
1269,BadWolf Games,2016,0.0
1270,BadWolf Games,2017,0.0
1271,BadgerHammer,2017,0.0
1272,Badim,2016,0.0
1273,Badim,2017,0.0
1274,Badland Development Studio,2015,0.0
1275,Badland Studio,2014,0.0
1276,Bae Team,2017,0.0
1277,BagelMaster5000,2017,0.0
1278,Baggy Cat Ltd,2015,0.0
1279,Bail! Enemy Jet!,2017,0.0
1280,Bakershah Games,2017,0.0
1281,Balcony Team,2016,0.0
1282,Baller Industries,2010,0.0
1283,Baller Industries,2013,0.0
1284,Ballista Studios IVS,2016,0.0
1285,Ballistic Frogs,2015,0.0
1286,Baltic Dragon,2016,0.0
1287,Bambastic Games,2017,0.0
1288,Bamtang,2009,0.0
1289,Bandit-1,2016,0.5
1290,Bane Games,2014,0.0
1291,Bankroll Studios,2015,0.0
1292,Banyango,2017,0.0
1293,Barbara Karpowicz,2017,0.0
1294,Bare Mettle Entertainment,2015,0.0
1295,Barking Dog Studios,2002,0.0
1296,Barlock Games,2017,0.0
1297,Barnstorm Games,2016,0.0
1298,"Barnyard Intelligence Games,Crystal Labs",2015,0.0
1299,Baroque Decay,2016,0.0
1300,Barrel Roll Games,2017,0.0
1301,Bartosz Bojarowski,2016,1.0
1302,Bartosz Bojarowski,2017,0.0
1303,Barty Games,2017,0.0
1304,Basaltic studio,2016,1.0
1305,Basecamp Games,2015,0.0
1306,Basilisk Games,2007,1.0
1307,Basilisk Games,2010,0.0
1308,Basilisk Games,2014,0.0
1309,Bass Pro Shops,2016,0.0
1310,Bass Pro Shops,2017,0.0
1311,Bat Byte,2016,0.0
1312,"Bat Country Games, LLC",2014,0.0
1313,"Bat Country Games, LLC",2017,0.0
1314,BatCat Games,2016,0.0
1315,Batholith Entertainment,2015,0.0
1316,Batholith Entertainment,2016,0.0
1317,Batholith Entertainment,2017,0.0
1318,Batovi Games Studio,2016,0.0
1319,Battenberg Software,2015,0.0
1320,Battenberg Software,2016,0.3333333333333333
1321,Battenberg Software,2017,0.0
1322,"Batterystaple Games,Fire Hose Games",2017,0.0
1323,Battle Blockyverse Studios,2017,0.0
1324,"Battle Factory,HexWar Games",2017,1.0
1325,Battle of Crete Development Team,2010,1.0
1326,BattleByte,2015,0.0
1327,BattleGames,2017,0.0
1328,BattleGoat Studios,2008,0.0
1329,BattleGoat Studios,2011,0.0
1330,BattleGoat Studios,2014,0.0
1331,BattleGoat Studios,2016,1.0
1332,BattleGoat Studios,2017,0.0
1333,Battlebard Games,2015,0.0
1334,Battlecruiser Games,2016,0.0
1335,Battlecruiser Games,2017,0.0
1336,Batu Games LLC,2016,0.0
1337,Bazitov Mikhail,2016,1.0
1338,BeHappy Studios,2016,0.0
1339,Beam Team Games,2015,0.0
1340,BeamNG,2015,0.0
1341,Beamdog,2013,0.0
1342,Beamdog,2014,0.0
1343,Beamdog,2016,0.0
1344,Beamdog,2017,0.0
1345,"Beamz Interactive, Inc.",2017,0.0
1346,Bean Boy Games,2016,0.5
1347,Beard Games Studio,2017,0.0
1348,Bearded Bird Game Studio,2016,0.0
1349,Bearded Eye,2016,0.0
1350,Bearded Giant Games,2017,0.0
1351,Beast Games,2015,0.0
1352,Beast Mode Games,2016,0.0
1353,Beatnik Games,2010,0.0
1354,BeautiFun Games,2013,0.0
1355,BeautiFun Games,2016,0.0
1356,Beaver Drummer,2017,0.0
1357,Beavis Soft,1994,0.0
1358,Because I Can,2017,0.0
1359,Beckoning Cat,2014,0.0
1360,Bedlam Games,2011,0.0
1361,Bedtime Digital Games,2014,0.0
1362,Bedtime Digital Games,2017,0.0
1363,"Bedtime Digital Games,Stöj Snak",2017,0.0
1364,"BeefJack,Dean Edwards",2016,0.0
1365,Beenox,2006,0.0
1366,"Beep Games, Inc.",2017,0.0
1367,BefuddleBug,2017,0.0
1368,Behaviour,2011,0.0
1369,Behaviour Interactive,2013,0.0
1370,Behaviour Interactive Inc.,2012,0.0
1371,Behaviour Interactive Inc.,2017,1.0
1372,Behold Studios,2013,0.0
1373,Behold Studios,2015,0.0
1374,Behold Studios,2017,0.0
1375,Behtam Developer,2015,0.0
1376,"Beijing Xinrun Technology Co.,Ltd",2016,0.0
1377,Bekho Team,2016,0.0
1378,BekkerDev Studio,2017,0.0
1379,Belarus Games,2016,0.0
1380,Belarus Games,2017,0.0
1381,Beldarak Games,2015,0.0
1382,Beldarak Games,2017,0.0
1383,Bellosoft,2017,0.0
1384,Belsimtek,2013,0.0
1385,Belsimtek,2014,0.0
1386,Belsimtek,2015,0.0
1387,Belsimtek,2016,0.0
1388,Bemoworld Studios,2017,0.0
1389,Ben 'Yahtzee' Croshaw,2015,0.0
1390,"Ben 'Yahtzee' Croshaw,Collected Worlds",2015,0.0
1391,Ben Allen,2017,0.0
1392,Ben Aprigliano,2015,0.0
1393,"Ben Aprigliano,Stefan Evers",2015,0.0
1394,Ben Hendel-Doying,2015,0.0
1395,Ben Hopkins,2017,0.0
1396,"Ben Lam,Power Up Audio",2015,0.0
1397,Ben Lovegrove,2017,0.0
1398,Ben Prunty Music,2012,0.0
1399,Ben Vista Ltd.,2017,0.0
1400,Bence Sipka,2017,0.0
1401,"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich",2017,0.0
1402,"Benedict Nichols,Machine 22",2016,0.0
1403,Benjamin Bryant,2014,1.0
1404,Benjamin Famiglietti,2015,0.0
1405,Benjamin Lapid,2015,0.0
1406,Benjamin Rivers Inc.,2012,0.0
1407,Benjamin Rivers Inc.,2017,0.0
1408,"Benjamin Rivers Inc.,Ivor Stines",2017,0.0
1409,Benjamin Rommel Games,2017,0.0
1410,Benjamin Scott,2017,0.0
1411,Benjamin Soulé,2016,0.0
1412,Benn Powell,2017,0.0
1413,Bennett Foddy,2017,0.0
1414,Bento Studio,2017,0.0
1415,Bento-Studio,2015,0.0
1416,Berdochan,2017,0.0
1417,Berezka,2017,0.0
1418,Bernackels,2017,0.0
1419,Bernard Bell,2017,0.0
1420,BernhardM,2016,0.0
1421,BernhardP,2017,0.0
1422,Bernt Andreas Eide,2014,1.0
1423,Berserk Games,2015,0.0
1424,Berserk Games,2016,0.0
1425,Berserk Games,2017,0.0
1426,"Berserk Games,Ape Games",2016,0.0
1427,"Berserk Games,Cool Mini or Not",2016,0.0
1428,"Berserk Games,Dan Verssen Games",2017,0.0
1429,"Berserk Games,Future Pastimes",2015,0.0
1430,"Berserk Games,Gamelyn Games",2016,0.0
1431,"Berserk Games,Magic Meeple Games",2016,0.0
1432,"Berserk Games,NSKN Games",2015,0.0
1433,"Berserk Games,NSKN Games",2016,0.0
1434,"Berserk Games,Robert Burke Games",2016,0.0
1435,"Berserk Games,Stonemaier Games",2015,0.0
1436,"Berserk Games,Stonemaier Games",2016,0.0
1437,"Berserk Games,Victory Point Games",2016,0.0
1438,Berzerk Studio,2017,0.25
1439,Besedka Games Studio,2016,0.0
1440,Besedka Games Studio,2017,0.0
1441,BeshevGames,2017,0.0
1442,Best Friend Games,2017,0.0
1443,Best Gaem Studio,2015,0.0
1444,Best Way,2004,0.0
1445,Best Way,2006,0.0
1446,Best Way,2009,0.0
1447,BetaDwarf,2013,0.0
1448,BetaDwarf,2014,0.0
1449,BetaDwarf,2016,0.0
1450,BetaShark LLC,2017,1.0
1451,Bethesda Game Studios,2002,0.0
1452,Bethesda Game Studios,2007,0.0
1453,Bethesda Game Studios,2008,0.0
1454,Bethesda Game Studios,2009,0.0
1455,Bethesda Game Studios,2010,0.0
1456,Bethesda Game Studios,2015,0.0
1457,Bethesda Game Studios,2016,0.0
1458,Bethesda Game Studios,2017,1.0
1459,Bethesda Game Studios®,2009,0.0
1460,Beti-X,2015,0.0
1461,BetsonGames,2017,0.0
1462,Beyond Play Limited,2017,0.0
1463,Beyond Technical Inc.,2016,0.0
1464,Biart,2012,0.0
