,user_id,items_count,price,recommend
628,360NoScopeMLGBLAZEGirlGamer69,10,84.94,Sin Recomendaciones
629,360j1mmy,314,3989.48,100.0
630,3635,101,374.71,Sin Recomendaciones
631,363997099,8,59.97,Sin Recomendaciones
632,36864,22,333.78,50.0
633,369231461278416,127,819.55,100.0
634,36_T,259,3382.5699999999997,88.88888888888889
635,373848099,99,798.53,100.0
636,37755753,136,1796.91,80.0
637,378366354,69,621.67,Sin Recomendaciones
638,37891266723,144,1406.15,Sin Recomendaciones
639,380012,16,213.87,Sin Recomendaciones
640,381644,84,962.29,100.0
641,38174962156174513,25,364.88,Sin Recomendaciones
642,38189307,20,178.83,Sin Recomendaciones
643,387561,18,237.66,Sin Recomendaciones
644,38927497,725,8274.18,100.0
645,38y685ie4e89r78,13,64.96,Sin Recomendaciones
646,391204566,89,1316.41,100.0
647,3Ldota,6,29.98,100.0
648,3dster,113,1148.19,100.0
649,3eBpA,140,1049.23,100.0
650,3lAckCAt,114,866.36,100.0
651,3mike,106,1261.12,Sin Recomendaciones
652,3mperi0,41,444.52,Sin Recomendaciones
653,3nv3y,139,1875.6299999999999,Sin Recomendaciones
654,3ring,24,146.85,Sin Recomendaciones
655,3stantedja,6,14.99,Sin Recomendaciones
656,3teGZ_Rorschach,70,1123.48,100.0
657,3th3,66,225.85,88.88888888888889
658,3vild33d,41,490.7,Sin Recomendaciones
659,3xU,146,1463.19,100.0
660,3xc4l18urblue,76,802.4,Sin Recomendaciones
661,3xotic26,153,1954.73,100.0
662,400primetopkeks,18,151.87,Sin Recomendaciones
663,4017209381,10,19.99,Sin Recomendaciones
664,402553929,54,507.73,100.0
665,4043RROR,91,889.47,100.0
666,404PlayerNotFound,86,983.38,Sin Recomendaciones
667,404ok4561687987879847,16,109.94,0.0
668,4131723314123,33,148.82,Sin Recomendaciones
669,414291,40,287.79999999999995,Sin Recomendaciones
670,41781029,51,367.67,100.0
671,4200769711,26,139.89,100.0
672,4201,31,483.75,Sin Recomendaciones
673,4202346,73,568.59,Sin Recomendaciones
674,420BlazeItMLG,23,24.98,66.66666666666666
675,420Blz,199,2353.49,100.0
676,420BlzeIT,40,224.83,100.0
677,420DankMasterKush420,102,861.9,100.0
678,420NigelGaming420,48,324.77,83.33333333333334
679,420_Blaze_It_Fgt,18,0.0,100.0
680,420believe,43,434.68,Sin Recomendaciones
681,420blazedondaweedguyz,29,239.85,Sin Recomendaciones
682,420blazefag00t,5,94.97,Sin Recomendaciones
683,420blazeitbitches,22,255.81,Sin Recomendaciones
684,420blaznnoscope,30,116.9,Sin Recomendaciones
685,420box,137,1494.03,Sin Recomendaciones
686,420cheekycunt,14,89.92999999999999,0.0
687,420dankmemer,53,471.63,Sin Recomendaciones
688,420fedora,92,1029.26,90.0
689,420gandalfyoda,36,504.73,Sin Recomendaciones
690,420haybale,18,87.94,Sin Recomendaciones
691,420lol420,31,74.94999999999999,Sin Recomendaciones
692,420slender,32,322.78999999999996,100.0
693,4234213234124,20,59.95,100.0
694,42456,9,45.94,100.0
695,42654264,24,207.94,100.0
696,427533764,1,0.0,Sin Recomendaciones
697,42978717,217,2630.57,Sin Recomendaciones
698,42rsfw42efwrwr,29,159.97,Sin Recomendaciones
699,4301945,13,63.93,100.0
700,4321louis,70,535.01,100.0
701,4324434,19,110.9,100.0
702,434238948,80,239.82999999999998,100.0
703,434546464,76,902.55,100.0
704,44196,140,1884.53,75.0
705,442199,4,14.99,Sin Recomendaciones
706,44290,34,195.87,100.0
707,4432XABLAU,204,1572.37,75.0
708,4454664,76,899.5,Sin Recomendaciones
709,4456829,36,290.84999999999997,Sin Recomendaciones
710,44579,47,390.81,100.0
711,44845991789,25,301.8,Sin Recomendaciones
712,44925952,10,79.94,Sin Recomendaciones
713,452213,3,14.99,Sin Recomendaciones
714,45236243663663643636,45,684.63,0.0
715,45378665,3,19.99,Sin Recomendaciones
716,4545451111,38,84.97,100.0
717,4545648,8,24.97,100.0
718,454575878752,12,18.98,Sin Recomendaciones
719,45514551,70,456.71999999999997,100.0
720,45544554455445,91,922.38,100.0
721,45622hd,3,14.98,Sin Recomendaciones
722,4563453467436754656677,8,107.96000000000001,100.0
723,4564231564,38,467.7,Sin Recomendaciones
724,4567cabi,45,378.7,Sin Recomendaciones
725,45685748567857,58,499.69,100.0
726,45748930,21,19.99,Sin Recomendaciones
727,45826755958,40,544.8100000000001,100.0
728,458768,64,448.67,Sin Recomendaciones
729,458769873675,7,117.94,Sin Recomendaciones
730,45883274,275,3059.98,Sin Recomendaciones
731,45979,3,0.0,Sin Recomendaciones
732,46366536564574576346346546,192,620.63,100.0
733,4687843213132,12,122.89999999999999,Sin Recomendaciones
734,4735736754,16,64.96,Sin Recomendaciones
735,47444744,6,44.97,Sin Recomendaciones
736,47DollarsInMyBankAccount,73,896.46,Sin Recomendaciones
737,47enth,224,2825.58,Sin Recomendaciones
738,4801,70,1649.04,66.66666666666666
739,4805766,4,0.0,Sin Recomendaciones
740,48226746,123,1600.23,87.5
741,483752394756293478563845,10,19.98,Sin Recomendaciones
742,486259317,94,603.61,100.0
743,4Elementals,19,11.99,Sin Recomendaciones
744,4KnightArtorias,39,9.99,Sin Recomendaciones
745,4RCH4NG3Ll,173,1311.0,100.0
746,4_5C12U13,127,1490.72,100.0
747,4bigs,2,9.99,Sin Recomendaciones
748,4d1t,23,382.87,Sin Recomendaciones
749,4hwei,187,1640.59,66.66666666666666
750,4i20swagyolo69,24,127.85,100.0
751,4loreseeker,31,103.42,Sin Recomendaciones
752,4mrtm,127,715.87,100.0
753,4n0m4ly,78,995.18,Sin Recomendaciones
754,4n631,51,634.6899999999999,100.0
755,4nti-y0u,116,1513.8899999999999,100.0
756,4op2U,89,621.51,Sin Recomendaciones
757,4p4ch3,48,520.63,Sin Recomendaciones
758,4skin5head,53,661.6999999999999,Sin Recomendaciones
759,4tiles,20,655.66,100.0
760,50899161,213,2225.12,Sin Recomendaciones
761,51041,47,484.71999999999997,100.0
762,51134243,95,937.17,100.0
763,512356,518,4148.97,100.0
764,51252151215512,74,514.75,Sin Recomendaciones
765,512am,38,334.82,Sin Recomendaciones
766,513659145,8,95.95,Sin Recomendaciones
767,51564210333,81,528.59,100.0
768,519130312,100,646.46,Sin Recomendaciones
769,519348245,71,239.64,100.0
770,51centcorn,299,2887.93,83.33333333333334
771,51jets,28,126.89,100.0
772,52554261,2,0.0,Sin Recomendaciones
773,527788235,245,2698.1,100.0
774,53071407,26,354.87,Sin Recomendaciones
775,53112195114,51,369.73,100.0
776,5318064,50,765.41,Sin Recomendaciones
777,5343039,204,3649.1,100.0
778,535346456636,83,239.85,50.0
779,53774,178,2476.59,Sin Recomendaciones
780,5400540054005400,101,1240.36,100.0
781,54263144,35,269.88,100.0
782,54321DrOpThEbAsS,19,215.84,Sin Recomendaciones
783,5438910,25,89.94,Sin Recomendaciones
784,544183980,133,1556.42,100.0
785,544542132154524145,33,7.99,100.0
786,54494292,23,94.93,Sin Recomendaciones
787,5453V3,17,113.91,Sin Recomendaciones
788,54546545,89,847.45,100.0
789,54678907652,71,690.49,50.0
790,5469782134896,351,3978.91,Sin Recomendaciones
791,548547248072804,74,745.47,100.0
792,54Strat,57,623.61,100.0
793,54r93,199,2968.43,Sin Recomendaciones
794,550455,16,0.0,Sin Recomendaciones
795,554076033,14,154.95000000000002,100.0
796,55432147,133,630.63,25.0
797,5554Grovesy,91,1064.42,100.0
798,5564321,23,139.92,Sin Recomendaciones
799,558092,53,333.74,100.0
800,564743553uy5367,52,484.72999999999996,100.0
801,567234,61,475.71999999999997,Sin Recomendaciones
802,56745879956,6,0.0,Sin Recomendaciones
803,56748930,34,639.6,Sin Recomendaciones
804,5678LetMeCyaBootyShake,100,817.41,33.33333333333333
805,5692496235797644,107,1273.29,Sin Recomendaciones
806,5739108,101,1163.25,Sin Recomendaciones
807,57841325,37,249.36,Sin Recomendaciones
808,5790870877878,12,0.0,Sin Recomendaciones
809,579132657905,10,54.96,Sin Recomendaciones
810,58077979,40,211.77,100.0
811,58254410,170,1512.04,100.0
812,58291756,1,4.99,Sin Recomendaciones
813,5856565456564,104,1008.46,100.0
814,58981044,92,513.59,100.0
815,5901,65,683.4399999999999,Sin Recomendaciones
816,59285912859,52,485.65,Sin Recomendaciones
817,5975,241,2937.25,100.0
818,5LuG,23,184.87,100.0
819,5car3crow,99,1241.22,Sin Recomendaciones
820,5h0tL3s5,72,908.49,Sin Recomendaciones
821,5nakebit3,42,419.76,Sin Recomendaciones
822,5p1ca,83,1036.3999999999999,Sin Recomendaciones
823,5spooky420me,24,196.88,100.0
824,5unDe,1,0.0,Sin Recomendaciones
825,5weetness,1,0.0,Sin Recomendaciones
826,5yearoldrexrex111,122,1303.1499999999999,100.0
827,60324133769,87,623.38,100.0
828,6060548,95,1153.3799999999999,Sin Recomendaciones
829,60sSpiderman,15,49.95,Sin Recomendaciones
830,61241571,21,154.91,100.0
831,61428,26,210.85999999999999,Sin Recomendaciones
832,616333,77,22.979999999999997,100.0
833,61782,69,501.77,Sin Recomendaciones
834,618554,30,184.88,100.0
835,6294421419,116,836.58,100.0
836,63246555,26,59.96,Sin Recomendaciones
837,6344143214,3,19.98,Sin Recomendaciones
838,63718432421321321312,74,299.84,75.0
839,63Hayden,150,1307.61,100.0
840,6435677448,43,471.76,100.0
841,64512328,131,1958.9,75.0
842,64574574574744,36,179.85999999999999,100.0
843,64723864,221,2367.53,0.0
844,650326,12,86.94,Sin Recomendaciones
845,6524696969,47,372.78,Sin Recomendaciones
846,653448,154,1853.69,Sin Recomendaciones
847,6545_Sniffler,49,1351.54,Sin Recomendaciones
848,65464684,179,1752.95,Sin Recomendaciones
849,65711642,48,600.34,Sin Recomendaciones
850,657475591245,138,1741.87,100.0
851,6592,335,3827.14,100.0
852,66083299,30,368.78000000000003,100.0
853,66113860,41,509.75,Sin Recomendaciones
854,666101,236,3358.34,Sin Recomendaciones
855,66666669999999,121,1268.3,0.0
856,666999661,25,199.81,Sin Recomendaciones
857,666NeCrO,505,6383.66,Sin Recomendaciones
858,666slayerr666,133,1141.29,100.0
859,66839427,88,976.41,100.0
860,66d,78,781.28,100.0
861,66ot,54,485.64,Sin Recomendaciones
862,67162763,90,360.7,Sin Recomendaciones
863,6738497298564377854673421,128,992.28,100.0
864,67712702,14,64.95,Sin Recomendaciones
865,678rtv45,35,194.85999999999999,100.0
866,679gog,54,562.63,Sin Recomendaciones
867,67samjosh,59,583.56,50.0
868,68496742234,178,2066.2,Sin Recomendaciones
869,6871,110,973.34,Sin Recomendaciones
870,69133709,34,300.79,100.0
871,69222518,116,634.59,Sin Recomendaciones
872,692412341234,28,60.94,100.0
873,6935,168,1851.61,100.0
874,694201337694201337,51,174.88,100.0
875,696969696969699,38,726.5,100.0
876,696969697,293,3561.31,Sin Recomendaciones
877,697235,22,174.9,Sin Recomendaciones
878,698959,97,1127.37,Sin Recomendaciones
879,69_420_bl41e_fgt,85,842.4599999999999,100.0
880,69bmw,34,245.85999999999999,50.0
881,69doggystyle,100,1385.22,Sin Recomendaciones
882,69madman,18,111.89,100.0
883,6C_Troll,33,357.78,Sin Recomendaciones
884,6dighero,337,4075.44,100.0
885,6ex6ex6ex,82,815.45,100.0
886,6golf6,11,84.94,100.0
887,6teencarz,84,923.4399999999999,Sin Recomendaciones
888,70293553,6,54.96,Sin Recomendaciones
889,71124,60,550.65,Sin Recomendaciones
890,711armageddoncarmageddon,96,777.39,100.0
891,7122456,28,79.95,100.0
892,71251241,100,331.77,100.0
893,7225eternally,10,59.959999999999994,Sin Recomendaciones
894,72345,1,14.99,Sin Recomendaciones
895,72345436754433546,140,1060.35,Sin Recomendaciones
896,723943123,53,499.73,85.71428571428571
897,72947282842,2,34.98,100.0
898,735102120,9,14.99,100.0
899,737911,198,721.39,100.0
900,739567275,136,955.25,100.0
901,739749287981,38,154.35,100.0
902,740449400,28,324.82,100.0
903,74345,207,2341.07,Sin Recomendaciones
904,743748734,19,74.98,Sin Recomendaciones
905,7466NHK,54,109.96000000000001,Sin Recomendaciones
906,748237482374284792,132,346.71999999999997,100.0
907,74987000,57,420.62,71.42857142857143
908,750805,690,8375.19,0.0
909,7515953,56,438.77,100.0
910,75498,37,281.77,Sin Recomendaciones
911,756755557153145,119,1066.22,Sin Recomendaciones
912,75791513,28,154.85,60.0
913,75k12,99,1198.37,100.0
914,76415,34,214.87,Sin Recomendaciones
915,76561193688520497,57,603.57,Sin Recomendaciones
916,76561197960271609,30,239.8,Sin Recomendaciones
917,76561197960277635,42,434.64,Sin Recomendaciones
918,76561197960279587,37,412.71,Sin Recomendaciones
919,76561197960279912,36,425.7,Sin Recomendaciones
920,76561197960281419,26,254.78,Sin Recomendaciones
921,76561197960285738,16,134.87,Sin Recomendaciones
922,76561197960285909,24,224.84,Sin Recomendaciones
923,76561197960286077,13,99.88,Sin Recomendaciones
924,76561197960286950,184,1907.58,Sin Recomendaciones
925,76561197960288186,254,3769.68,100.0
926,76561197960295773,14,119.87,Sin Recomendaciones
927,76561197960298230,71,739.5,Sin Recomendaciones
928,76561197960299496,28,359.75,Sin Recomendaciones
929,76561197960301970,96,1535.96,Sin Recomendaciones
930,76561197960324641,1168,13265.02,Sin Recomendaciones
931,76561197960324664,33,255.75,Sin Recomendaciones
932,76561197960324928,78,1236.35,33.33333333333333
933,76561197960333283,24,180.8,Sin Recomendaciones
934,76561197960339094,17,100.86,Sin Recomendaciones
935,76561197960364170,47,485.62,Sin Recomendaciones
936,76561197960366346,63,635.54,Sin Recomendaciones
937,76561197960390517,75,985.43,Sin Recomendaciones
938,76561197960425229,94,1376.23,100.0
939,76561197960426941,47,475.67,Sin Recomendaciones
940,76561197960438497,21,169.82,100.0
941,76561197960453899,34,389.75,Sin Recomendaciones
942,76561197960454309,64,935.57,Sin Recomendaciones
943,76561197960459970,34,363.72999999999996,Sin Recomendaciones
944,76561197960461312,77,1018.43,50.0
945,76561197960462807,10,59.910000000000004,Sin Recomendaciones
946,76561197960467275,214,2380.87,100.0
947,76561197960468120,25,299.78999999999996,Sin Recomendaciones
948,76561197960470293,18,139.85,Sin Recomendaciones
949,76561197960471546,25,364.56,Sin Recomendaciones
950,76561197960471761,51,540.56,Sin Recomendaciones
951,76561197960478402,26,240.29999999999998,Sin Recomendaciones
952,76561197960478966,36,369.8,Sin Recomendaciones
953,76561197960481739,59,657.5699999999999,Sin Recomendaciones
954,76561197960499156,8,49.92,Sin Recomendaciones
955,76561197960508459,14,114.88,Sin Recomendaciones
956,76561197960531365,16,144.86,Sin Recomendaciones
957,76561197960541850,22,149.85,Sin Recomendaciones
958,76561197960549169,199,2598.0299999999997,Sin Recomendaciones
959,76561197960564189,56,667.59,Sin Recomendaciones
960,76561197960565919,29,464.77,Sin Recomendaciones
961,76561197960571317,68,596.46,Sin Recomendaciones
962,76561197960572371,29,334.77,Sin Recomendaciones
963,76561197960575139,85,1388.19,Sin Recomendaciones
964,76561197960577481,167,2105.41,Sin Recomendaciones
965,76561197960580457,16,120.85,Sin Recomendaciones
966,76561197960589167,31,289.78,Sin Recomendaciones
967,76561197960607334,29,254.76999999999998,Sin Recomendaciones
968,76561197960608571,21,135.84,100.0
969,76561197960611419,21,194.82999999999998,Sin Recomendaciones
970,76561197960617353,25,234.84,Sin Recomendaciones
971,76561197960666461,17,94.89,Sin Recomendaciones
972,76561197960693758,66,658.5699999999999,Sin Recomendaciones
973,76561197960694096,187,2351.5499999999997,Sin Recomendaciones
974,76561197960713250,207,2706.05,Sin Recomendaciones
975,76561197960721600,31,302.74,Sin Recomendaciones
976,76561197960721799,18,189.84,Sin Recomendaciones
977,76561197960743001,17,74.9,100.0
978,76561197960799510,41,458.63,Sin Recomendaciones
979,76561197960802408,25,190.79,Sin Recomendaciones
980,76561197960802995,62,578.55,Sin Recomendaciones
981,76561197960803312,56,522.55,Sin Recomendaciones
982,76561197960811584,195,1844.58,Sin Recomendaciones
983,76561197960811774,30,454.77,Sin Recomendaciones
984,76561197960874012,19,314.84000000000003,Sin Recomendaciones
985,76561197960877600,24,258.8,Sin Recomendaciones
986,76561197960888883,40,470.69,Sin Recomendaciones
987,76561197960891010,269,3405.29,Sin Recomendaciones
988,76561197960946320,50,609.62,Sin Recomendaciones
989,76561197960959352,33,460.71999999999997,Sin Recomendaciones
990,76561197960959436,136,1596.1599999999999,Sin Recomendaciones
991,76561197960962392,29,293.74,Sin Recomendaciones
992,76561197960963799,98,951.36,Sin Recomendaciones
993,76561197960971187,17,139.87,Sin Recomendaciones
994,76561197961051810,170,1806.6499999999999,100.0
995,76561197961108717,87,1383.33,Sin Recomendaciones
996,76561197961111954,24,204.82,Sin Recomendaciones
997,76561197961118969,78,1120.43,Sin Recomendaciones
998,76561197961124706,111,1464.08,100.0
999,76561197961157004,62,734.54,Sin Recomendaciones
1000,76561197961172553,164,1943.6,Sin Recomendaciones
1001,76561197961172915,153,1709.82,Sin Recomendaciones
1002,76561197961187815,24,183.82,Sin Recomendaciones
1003,76561197961216740,31,244.78,Sin Recomendaciones
1004,76561197961222930,22,214.81,Sin Recomendaciones
1005,76561197961234023,29,236.76,Sin Recomendaciones
1006,76561197961247707,95,1189.28,Sin Recomendaciones
1007,76561197961279828,33,300.76,Sin Recomendaciones
1008,76561197961316177,42,458.69,Sin Recomendaciones
1009,76561197961325529,80,1109.35,Sin Recomendaciones
1010,76561197961375322,24,195.8,Sin Recomendaciones
1011,76561197961448249,22,180.82999999999998,Sin Recomendaciones
1012,76561197961464265,74,608.61,100.0
1013,76561197961465709,91,1226.34,Sin Recomendaciones
1014,76561197961527817,67,771.41,Sin Recomendaciones
1015,76561197961533298,319,3792.99,Sin Recomendaciones
1016,76561197961567943,74,1075.33,Sin Recomendaciones
1017,76561197961572037,17,79.9,Sin Recomendaciones
1018,76561197961612098,32,314.76,Sin Recomendaciones
1019,76561197961628243,140,1599.9099999999999,Sin Recomendaciones
1020,76561197961631213,69,633.59,Sin Recomendaciones
1021,76561197961637426,101,1156.8899999999999,Sin Recomendaciones
1022,76561197961643678,100,1236.37,Sin Recomendaciones
1023,76561197961648625,106,1375.05,Sin Recomendaciones
1024,76561197961663345,27,339.79,Sin Recomendaciones
1025,76561197961672116,90,970.35,Sin Recomendaciones
1026,76561197961702279,89,852.3,Sin Recomendaciones
1027,76561197961718947,34,365.84999999999997,50.0
1028,76561197961739219,46,519.68,Sin Recomendaciones
1029,76561197961745322,16,171.84,Sin Recomendaciones
1030,76561197961823780,30,255.79,Sin Recomendaciones
1031,76561197961838528,18,240.87,Sin Recomendaciones
1032,76561197961840584,97,1116.28,Sin Recomendaciones
1033,76561197961857584,144,1693.79,Sin Recomendaciones
1034,76561197961860415,35,395.71,Sin Recomendaciones
1035,76561197961892438,93,1192.22,Sin Recomendaciones
1036,76561197961925195,24,184.84,Sin Recomendaciones
1037,76561197961948959,55,813.22,Sin Recomendaciones
1038,76561197961951233,12,74.9,Sin Recomendaciones
1039,76561197961979693,22,180.82,Sin Recomendaciones
1040,76561197962023392,30,354.78999999999996,Sin Recomendaciones
1041,76561197962025274,55,577.62,100.0
1042,76561197962048866,130,1565.09,Sin Recomendaciones
1043,76561197962077181,29,187.81,Sin Recomendaciones
1044,76561197962080059,16,139.86,Sin Recomendaciones
1045,76561197962089166,17,109.87,Sin Recomendaciones
1046,76561197962104795,79,791.55,Sin Recomendaciones
1047,76561197962175536,28,252.78,Sin Recomendaciones
1048,76561197962197347,39,320.74,Sin Recomendaciones
1049,76561197962221247,80,1013.13,Sin Recomendaciones
1050,76561197962223765,15,129.85,Sin Recomendaciones
1051,76561197962298116,13,94.89,Sin Recomendaciones
1052,76561197962338878,45,434.71,Sin Recomendaciones
1053,76561197962414903,20,189.84,Sin Recomendaciones
1054,76561197962441411,30,319.78,Sin Recomendaciones
1055,76561197962448420,86,1084.29,Sin Recomendaciones
1056,76561197962604175,29,265.75,Sin Recomendaciones
1057,76561197962686639,44,615.64,Sin Recomendaciones
1058,76561197962728844,43,400.71,Sin Recomendaciones
1059,76561197962738675,64,804.51,Sin Recomendaciones
1060,76561197962755121,21,200.81,Sin Recomendaciones
1061,76561197962775018,77,961.45,Sin Recomendaciones
1062,76561197962862487,62,880.54,Sin Recomendaciones
1063,76561197962960302,126,1654.05,Sin Recomendaciones
1064,76561197963008605,9,49.92,Sin Recomendaciones
1065,76561197963038819,15,104.87,Sin Recomendaciones
1066,76561197963090949,24,259.83,Sin Recomendaciones
1067,76561197963130430,204,2506.13,Sin Recomendaciones
1068,76561197963206623,187,2414.48,Sin Recomendaciones
1069,76561197963219999,235,3281.83,Sin Recomendaciones
1070,76561197963262084,55,799.5699999999999,Sin Recomendaciones
1071,76561197963325844,19,189.85,Sin Recomendaciones
1072,76561197963338250,23,199.84,Sin Recomendaciones
1073,76561197963392788,40,476.72,100.0
1074,76561197963401558,90,930.01,Sin Recomendaciones
